iShares Russell 2000 ETF
Fund Holdings as of,"Jan 21, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"291,350,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"PSNL","PERSONALIS INC","Health Care","Equity","12,200,630.10","0.02","12,200,630.10","1,264,314.00","9.65","United States","NASDAQ","USD","1.00","USD","-"
"PFIS","PEOPLES FINANCIAL SERVICES CORP","Financials","Equity","12,116,581.28","0.02","12,116,581.28","230,968.00","52.46","United States","NASDAQ","USD","1.00","USD","-"
"BBBY","BED BATH AND BEYOND INC","Consumer Discretionary","Equity","12,110,700.51","0.02","12,110,700.51","1,722,717.00","7.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FBIZ","FIRST BUSINESS FINANCIAL SERVICES","Financials","Equity","12,105,154.95","0.02","12,105,154.95","205,905.00","58.79","United States","NASDAQ","USD","1.00","USD","-"
"LTBR","LIGHTBRIDGE CORP","Energy","Equity","12,025,566.93","0.02","12,025,566.93","665,499.00","18.07","United States","NASDAQ","USD","1.00","USD","-"
"CLMB","CLIMB GLOBAL SOLUTIONS INC","Information Technology","Equity","11,929,672.20","0.02","11,929,672.20","98,985.00","120.52","United States","NASDAQ","USD","1.00","USD","-"
"OPTU","OPTIMUM COMMUNICATIONS INC CLASS A","Communication","Equity","11,914,215.28","0.02","11,914,215.28","6,475,117.00","1.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HCKT","HACKETT GROUP INC","Information Technology","Equity","11,910,106.64","0.02","11,910,106.64","605,804.00","19.66","United States","NASDAQ","USD","1.00","USD","-"
"NFBK","NORTHFIELD BANCORP INC","Financials","Equity","11,887,814.40","0.02","11,887,814.40","964,920.00","12.32","United States","NASDAQ","USD","1.00","USD","-"
"BIOA","BIOAGE LABS INC","Health Care","Equity","11,866,715.64","0.02","11,866,715.64","589,797.00","20.12","United States","NASDAQ","USD","1.00","USD","-"
"CHCT","COMMUNITY HEALTHCARE TRUST INC","Real Estate","Equity","11,814,960.85","0.02","11,814,960.85","688,919.00","17.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMCL","CALEDONIA MINING PLC","Materials","Equity","11,786,174.40","0.02","11,786,174.40","404,745.00","29.12","Canada","Nyse Mkt Llc","USD","1.00","USD","-"
"UDMY","UDEMY INC","Consumer Discretionary","Equity","11,781,997.74","0.02","11,781,997.74","2,365,863.00","4.98","United States","NASDAQ","USD","1.00","USD","-"
"SWBI","SMITH WESSON BRANDS INC","Consumer Discretionary","Equity","11,782,123.43","0.02","11,782,123.43","1,104,229.00","10.67","United States","NASDAQ","USD","1.00","USD","-"
"CAL","CALERES INC","Consumer Discretionary","Equity","11,752,364.52","0.02","11,752,364.52","837,063.00","14.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTW","MANITOWOC INC","Industrials","Equity","11,706,521.31","0.01","11,706,521.31","865,227.00","13.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEVO","GEVO INC","Energy","Equity","11,667,842.97","0.01","11,667,842.97","5,804,897.00","2.01","United States","NASDAQ","USD","1.00","USD","-"
"GMRE","GLOBAL MEDICAL REIT INC","Real Estate","Equity","11,657,913.41","0.01","11,657,913.41","323,741.00","36.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CERS","CERUS CORP","Health Care","Equity","11,567,352.28","0.01","11,567,352.28","4,572,076.00","2.53","United States","NASDAQ","USD","1.00","USD","-"
"KREF","KKR REAL ESTATE FINANCE INC TRUST","Financials","Equity","11,569,954.00","0.01","11,569,954.00","1,410,970.00","8.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KRUS","KURA SUSHI USA INC","Consumer Discretionary","Equity","11,511,075.94","0.01","11,511,075.94","156,443.00","73.58","United States","NASDAQ","USD","1.00","USD","-"
"CRNC","CERENCE INC","Information Technology","Equity","11,499,049.50","0.01","11,499,049.50","1,017,615.00","11.30","United States","NASDAQ","USD","1.00","USD","-"
"SSTK","SHUTTERSTOCK INC","Communication","Equity","11,488,855.05","0.01","11,488,855.05","604,995.00","18.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KMTS","KESTRA MEDICAL TECHNOLOGIES LTD","Health Care","Equity","11,477,907.20","0.01","11,477,907.20","486,352.00","23.60","United States","NASDAQ","USD","1.00","USD","-"
"PKE","PARK AEROSPACE CORP","Industrials","Equity","11,468,016.45","0.01","11,468,016.45","443,637.00","25.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SFST","SOUTHERN FIRST BANCSHARES INC","Financials","Equity","11,464,056.34","0.01","11,464,056.34","201,619.00","56.86","United States","NASDAQ","USD","1.00","USD","-"
"HTLD","HEARTLAND EXPRESS INC","Industrials","Equity","11,429,207.10","0.01","11,429,207.10","1,084,365.00","10.54","United States","NASDAQ","USD","1.00","USD","-"
"ANGI","ANGI INC CLASS A","Communication","Equity","11,414,613.96","0.01","11,414,613.96","907,362.00","12.58","United States","NASDAQ","USD","1.00","USD","-"
"MLAB","MESA LABORATORIES INC","Health Care","Equity","11,398,561.26","0.01","11,398,561.26","131,882.00","86.43","United States","NASDAQ","USD","1.00","USD","-"
"KRNY","KEARNY FINANCIAL CORP","Financials","Equity","11,373,169.22","0.01","11,373,169.22","1,376,897.00","8.26","United States","NASDAQ","USD","1.00","USD","-"
"ULCC","FRONTIER GROUP HOLDINGS INC","Industrials","Equity","11,363,244.85","0.01","11,363,244.85","2,123,971.00","5.35","United States","NASDAQ","USD","1.00","USD","-"
"HBCP","HOME BANCORP INC","Financials","Equity","11,362,035.30","0.01","11,362,035.30","179,410.00","63.33","United States","NASDAQ","USD","1.00","USD","-"
"LXEO","LEXEO THERAPEUTICS INC","Health Care","Equity","11,333,025.00","0.01","11,333,025.00","1,567,500.00","7.23","United States","NASDAQ","USD","1.00","USD","-"
"NABL","N ABLE INC","Information Technology","Equity","11,337,877.41","0.01","11,337,877.41","1,796,811.00","6.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STKL","SUNOPTA INC","Consumer Staples","Equity","11,318,728.23","0.01","11,318,728.23","2,372,899.00","4.77","Canada","NASDAQ","USD","1.00","USD","-"
"EBF","ENNIS INC","Industrials","Equity","11,319,665.05","0.01","11,319,665.05","579,011.00","19.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IHRT","IHEARTMEDIA INC CLASS A","Communication","Equity","11,313,589.04","0.01","11,313,589.04","3,000,952.00","3.77","United States","NASDAQ","USD","1.00","USD","-"
"ASIX","ADVANSIX INC","Materials","Equity","11,307,151.90","0.01","11,307,151.90","664,345.00","17.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FULC","FULCRUM THERAPEUTICS INC","Health Care","Equity","11,263,686.56","0.01","11,263,686.56","1,080,968.00","10.42","United States","NASDAQ","USD","1.00","USD","-"
"MITK","MITEK SYSTEMS INC","Information Technology","Equity","11,237,787.95","0.01","11,237,787.95","1,113,755.00","10.09","United States","NASDAQ","USD","1.00","USD","-"
"VOYG","VOYAGER TECHNOLOGIES INC CLASS A","Industrials","Equity","11,243,767.43","0.01","11,243,767.43","347,137.00","32.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HELE","HELEN OF TROY LTD","Consumer Discretionary","Equity","11,218,815.30","0.01","11,218,815.30","586,145.00","19.14","United States","NASDAQ","USD","1.00","USD","-"
"CLBK","COLUMBIA FINANCIAL INC","Financials","Equity","11,185,675.44","0.01","11,185,675.44","680,808.00","16.43","United States","NASDAQ","USD","1.00","USD","-"
"TWI","TITAN INTERNATIONAL INC","Industrials","Equity","11,154,635.80","0.01","11,154,635.80","1,217,755.00","9.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FET","FORUM ENERGY TECHNOLOGIES INC","Energy","Equity","11,136,315.29","0.01","11,136,315.29","260,987.00","42.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MLR","MILLER INDUSTRIES INC","Industrials","Equity","11,123,265.33","0.01","11,123,265.33","271,233.00","41.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FPI","FARMLAND PARTNERS INC","Real Estate","Equity","11,123,536.02","0.01","11,123,536.02","1,032,826.00","10.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"YORW","YORK WATER","Utilities","Equity","11,113,344.04","0.01","11,113,344.04","330,361.00","33.64","United States","NASDAQ","USD","1.00","USD","-"
"AVXL","ANAVEX LIFE SCIENCES CORP","Health Care","Equity","11,107,978.50","0.01","11,107,978.50","2,095,845.00","5.30","United States","NASDAQ","USD","1.00","USD","-"
"SLDE","SLIDE INSURANCE HOLDINGS INC","Financials","Equity","11,099,022.12","0.01","11,099,022.12","675,123.00","16.44","United States","NASDAQ","USD","1.00","USD","-"
"GIC","GLOBAL INDUSTRIAL","Industrials","Equity","11,077,632.48","0.01","11,077,632.48","352,342.00","31.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CIVB","CIVISTA BANCSHARES INC","Financials","Equity","11,072,751.28","0.01","11,072,751.28","472,387.00","23.44","United States","NASDAQ","USD","1.00","USD","-"
"EVH","EVOLENT HEALTH INC CLASS A","Health Care","Equity","10,987,000.80","0.01","10,987,000.80","2,891,316.00","3.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVGW","CALAVO GROWERS INC","Consumer Staples","Equity","10,953,826.75","0.01","10,953,826.75","415,705.00","26.35","United States","NASDAQ","USD","1.00","USD","-"
"MAGN","MAGNERA CORP","Materials","Equity","10,941,299.70","0.01","10,941,299.70","796,890.00","13.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VNDA","VANDA PHARMACEUTICALS INC","Health Care","Equity","10,943,074.87","0.01","10,943,074.87","1,379,959.00","7.93","United States","NASDAQ","USD","1.00","USD","-"
"CVLG","COVENANT LOGISTICS GROUP INC CLASS","Industrials","Equity","10,863,836.80","0.01","10,863,836.80","409,030.00","26.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IMXI","INTERNATIONAL MONEY EXPRESS INC","Financials","Equity","10,803,459.48","0.01","10,803,459.48","696,548.00","15.51","United States","NASDAQ","USD","1.00","USD","-"
"CABO","CABLE ONE INC","Communication","Equity","10,784,497.19","0.01","10,784,497.19","127,733.00","84.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Financials","Equity","10,786,495.68","0.01","10,786,495.68","63,212.00","170.64","United States","NASDAQ","USD","1.00","USD","-"
"DRUG","BRIGHT MINDS BIOSCIENCES INC","Health Care","Equity","10,766,271.24","0.01","10,766,271.24","125,131.00","86.04","United States","NASDAQ","USD","1.00","USD","-"
"OSPN","ONESPAN INC","Information Technology","Equity","10,724,735.85","0.01","10,724,735.85","905,041.00","11.85","United States","NASDAQ","USD","1.00","USD","-"
"NPCE","NEUROPACE INC","Health Care","Equity","10,696,525.84","0.01","10,696,525.84","631,436.00","16.94","United States","NASDAQ","USD","1.00","USD","-"
"BOW","BOWHEAD SPECIALTY HOLDINGS INC","Financials","Equity","10,663,765.20","0.01","10,663,765.20","425,190.00","25.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EVEX","EVE HOLDING INC","Industrials","Equity","10,636,017.28","0.01","10,636,017.28","2,374,111.00","4.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRVI","MARAVAI LIFESCIENCES HOLDINGS INC","Health Care","Equity","10,612,278.90","0.01","10,612,278.90","2,770,830.00","3.83","United States","NASDAQ","USD","1.00","USD","-"
"NXDR","NEXTDOOR HOLDINGS INC CLASS A","Communication","Equity","10,512,784.34","0.01","10,512,784.34","5,418,961.00","1.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TIPT","TIPTREE INC","Financials","Equity","10,500,079.30","0.01","10,500,079.30","606,941.00","17.30","United States","NASDAQ","USD","1.00","USD","-"
"ORN","ORION GROUP INC","Industrials","Equity","10,481,551.86","0.01","10,481,551.86","937,527.00","11.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CYH","COMMUNITY HEALTH SYSTEMS INC","Health Care","Equity","10,471,442.52","0.01","10,471,442.52","3,202,276.00","3.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UNTY","UNITY BANCORP INC","Financials","Equity","10,465,253.50","0.01","10,465,253.50","192,023.00","54.50","United States","NASDAQ","USD","1.00","USD","-"
"MH","MCGRAW HILL INC","Consumer Discretionary","Equity","10,429,905.36","0.01","10,429,905.36","715,848.00","14.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRTA","PROTHENA PLC","Health Care","Equity","10,398,265.68","0.01","10,398,265.68","1,074,201.00","9.68","United States","NASDAQ","USD","1.00","USD","-"
"COFS","CHOICEONE FINANCIAL SERVICES INC","Financials","Equity","10,373,597.10","0.01","10,373,597.10","353,565.00","29.34","United States","NASDAQ","USD","1.00","USD","-"
"FLOC","FLOWCO HOLDINGS INC CLASS A","Energy","Equity","10,362,189.84","0.01","10,362,189.84","493,908.00","20.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WRLD","WORLD ACCEPTANCE CORP","Financials","Equity","10,349,431.51","0.01","10,349,431.51","74,569.00","138.79","United States","NASDAQ","USD","1.00","USD","-"
"CCSI","CONSENSUS CLOUD SOLUTIONS INC","Information Technology","Equity","10,340,515.48","0.01","10,340,515.48","479,727.00","21.56","United States","NASDAQ","USD","1.00","USD","-"
"TTAM","TITAN AMERICA SA","Materials","Equity","10,297,478.00","0.01","10,297,478.00","605,734.00","17.00","Belgium","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ANGO","ANGIODYNAMICS INC","Health Care","Equity","10,283,626.99","0.01","10,283,626.99","972,907.00","10.57","United States","NASDAQ","USD","1.00","USD","-"
"BMRC","BANK OF MARIN BANCORP","Financials","Equity","10,251,319.95","0.01","10,251,319.95","370,485.00","27.67","United States","NASDAQ","USD","1.00","USD","-"
"HY","HYSTER YALE INC CLASS A","Industrials","Equity","10,223,554.32","0.01","10,223,554.32","300,516.00","34.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GRPN","GROUPON INC","Consumer Discretionary","Equity","10,207,701.00","0.01","10,207,701.00","630,105.00","16.20","United States","NASDAQ","USD","1.00","USD","-"
"RBB","RBB BANCORP","Financials","Equity","10,173,079.07","0.01","10,173,079.07","455,579.00","22.33","United States","NASDAQ","USD","1.00","USD","-"
"BCAL","CALIFORNIA BANCORP","Financials","Equity","10,135,784.12","0.01","10,135,784.12","540,287.00","18.76","United States","NASDAQ","USD","1.00","USD","-"
"ABSI","ABSCI CORP","Health Care","Equity","10,140,456.34","0.01","10,140,456.34","3,357,767.00","3.02","United States","NASDAQ","USD","1.00","USD","-"
"LBRX","LB PHARMACEUTICALS INC","Health Care","Equity","10,140,633.60","0.01","10,140,633.60","466,880.00","21.72","United States","NASDAQ","USD","1.00","USD","-"
"ACRS","ACLARIS THERAPEUTICS INC","Health Care","Equity","10,126,237.68","0.01","10,126,237.68","2,291,004.00","4.42","United States","NASDAQ","USD","1.00","USD","-"
"EVGO","EVGO INC CLASS A","Consumer Discretionary","Equity","10,131,804.09","0.01","10,131,804.09","3,278,901.00","3.09","United States","NASDAQ","USD","1.00","USD","-"
"CWBC","COMMUNITY WEST BANCSHARES","Financials","Equity","10,093,991.72","0.01","10,093,991.72","424,474.00","23.78","United States","NASDAQ","USD","1.00","USD","-"
"WEAV","WEAVE COMMUNICATIONS INC","Information Technology","Equity","10,093,097.36","0.01","10,093,097.36","1,513,208.00","6.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALT","ALTIMMUNE INC","Health Care","Equity","10,075,517.76","0.01","10,075,517.76","2,180,848.00","4.62","United States","NASDAQ","USD","1.00","USD","-"
"WNC","WABASH NATIONAL CORP","Industrials","Equity","10,063,316.84","0.01","10,063,316.84","988,538.00","10.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PSTL","POSTAL REALTY TRUST INC CLASS A","Real Estate","Equity","10,064,769.33","0.01","10,064,769.33","572,187.00","17.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NATR","NATURES SUNSHINE PRODUCTS INC","Consumer Staples","Equity","10,053,899.28","0.01","10,053,899.28","414,936.00","24.23","United States","NASDAQ","USD","1.00","USD","-"
"ARKO","ARKO","Consumer Discretionary","Equity","10,031,230.68","0.01","10,031,230.68","1,914,357.00","5.24","United States","NASDAQ","USD","1.00","USD","-"
"ASC","ARDMORE SHIPPING CORP","Energy","Equity","10,022,169.04","0.01","10,022,169.04","837,974.00","11.96","Bermuda","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BWB","BRIDGEWATER BANCSHARES INC","Financials","Equity","10,012,059.72","0.01","10,012,059.72","527,228.00","18.99","United States","NASDAQ","USD","1.00","USD","-"
"FFWM","FIRST FOUNDATION INC","Financials","Equity","9,976,224.58","0.01","9,976,224.58","1,573,537.00","6.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRME","PRIME MEDICINE INC","Health Care","Equity","9,963,506.65","0.01","9,963,506.65","2,484,665.00","4.01","United States","NASDAQ","USD","1.00","USD","-"
"DNA","GINKGO BIOWORKS HOLDINGS INC CLASS","Health Care","Equity","9,930,612.00","0.01","9,930,612.00","1,015,400.00","9.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GTN","GRAY MEDIA INC","Communication","Equity","9,935,952.32","0.01","9,935,952.32","2,227,792.00","4.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SVV","SAVERS VALUE VILLAGE INC","Consumer Discretionary","Equity","9,867,618.29","0.01","9,867,618.29","938,879.00","10.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEFB","GREIF INC CLASS B","Materials","Equity","9,862,652.60","0.01","9,862,652.60","118,570.00","83.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LXFR","LUXFER HOLDINGS PLC","Industrials","Equity","9,796,804.44","0.01","9,796,804.44","641,572.00","15.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTOS","CUSTOM TRUCK ONE SOURCE INC","Industrials","Equity","9,755,399.25","0.01","9,755,399.25","1,512,465.00","6.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
